place_fips,year,age,pop
2511000,2000,19,3228
2511000,2010,0,1181
2511000,2010,1,950
2511000,2010,2,861
2511000,2010,3,766
2511000,2010,4,768
2511000,2010,5,681
2511000,2010,6,645
2511000,2010,7,639
2511000,2010,8,563
2511000,2010,9,547
2511000,2010,10,554
2511000,2010,11,520
2511000,2010,12,549
2511000,2010,13,553
2511000,2010,14,547
2511000,2010,15,540
2511000,2010,16,553
2511000,2010,17,611
2511000,2010,18,2062
2511000,2010,19,3217
2511000,2020,0,1113
2511000,2020,1,935
2511000,2020,2,936
2511000,2020,3,825
2511000,2020,4,847
2511000,2020,5,866
2511000,2020,6,787
2511000,2020,7,761
2511000,2020,8,764
2511000,2020,9,686
2511000,2020,10,732
2511000,2020,11,644
2511000,2020,12,666
2511000,2020,13,635
2511000,2020,14,608
2511000,2020,15,662
2511000,2020,16,684
2511000,2020,17,712
2511000,2020,18,1931
2511000,2020,19,3317
2603000,2000,0,1217
2603000,2000,1,1177
2603000,2000,2,1171
2603000,2000,3,1102
2603000,2000,4,1077
2603000,2000,5,1041
2603000,2000,6,1012
2603000,2000,7,1013
2603000,2000,8,1107
2603000,2000,9,1032
2603000,2000,10,1124
2603000,2000,11,999
2603000,2000,12,1023
2603000,2000,13,976
2603000,2000,14,1007
2603000,2000,15,1003
2603000,2000,16,984
2603000,2000,17,1044
2603000,2000,18,3719
2603000,2000,19,5898
2603000,2010,0,1036
2603000,2010,1,1009
2603000,2010,2,959
2603000,2010,3,990
2603000,2010,4,874
2603000,2010,5,987
2603000,2010,6,902
2603000,2010,7,917
2603000,2010,8,852
2603000,2010,9,873
2603000,2010,10,863
2603000,2010,11,866
2603000,2010,12,806
2603000,2010,13,869
2603000,2010,14,880
2603000,2010,15,876
2603000,2010,16,898
2603000,2010,17,925
2603000,2010,18,4011
2603000,2010,19,6436
2603000,2020,0,1097
2603000,2020,1,967
2603000,2020,2,924
2603000,2020,3,925
2603000,2020,4,953
2603000,2020,5,966
2603000,2020,6,918
2603000,2020,7,926
2603000,2020,8,909
2603000,2020,9,936
2603000,2020,10,839
2603000,2020,11,910
2603000,2020,12,876
2603000,2020,13,824
2603000,2020,14,804
2603000,2020,15,909
2603000,2020,16,916
2603000,2020,17,1250
2603000,2020,18,2188
2603000,2020,19,5071
2754880,2000,0,1317
2754880,2000,1,1316
2754880,2000,2,1253
2754880,2000,3,1267
2754880,2000,4,1248
2754880,2000,5,1224
2754880,2000,6,1133
2754880,2000,7,1202
2754880,2000,8,1188
2754880,2000,9,1192
2754880,2000,10,1278
2754880,2000,11,1248
2754880,2000,12,1219
2754880,2000,13,1199
2754880,2000,14,1251
2754880,2000,15,1178
2754880,2000,16,1198
2754880,2000,17,1201
2754880,2000,18,1119
2754880,2000,19,946
2754880,2010,0,1687
2754880,2010,1,1679
2754880,2010,2,1753
2754880,2010,3,1645
2754880,2010,4,1669
2754880,2010,5,1646
2754880,2010,6,1592
2754880,2010,7,1469
2754880,2010,8,1452
2754880,2010,9,1426
2754880,2010,10,1361
2754880,2010,11,1363
2754880,2010,12,1274
2754880,2010,13,1300
2754880,2010,14,1292
2754880,2010,15,1317
2754880,2010,16,1223
2754880,2010,17,1322
2754880,2010,18,1139
2754880,2010,19,1097
2754880,2020,0,1563
2754880,2020,1,1530
2754880,2020,2,1541
2754880,2020,3,1594
2754880,2020,4,1648
2754880,2020,5,1623
2754880,2020,6,1586
2754880,2020,7,1492
2754880,2020,8,1525
2754880,2020,9,1496
2754880,2020,10,1580
2754880,2020,11,1504
2754880,2020,12,1597
2754880,2020,13,1568
2754880,2020,14,1498
2754880,2020,15,1543
2754880,2020,16,1503
2754880,2020,17,1463
2754880,2020,18,1335
2754880,2020,19,1249
3673000,2000,0,2107
3673000,2000,1,2115
3673000,2000,2,2047
3673000,2000,3,1937
3673000,2000,4,2003
3673000,2000,5,2125
3673000,2000,6,2192
3673000,2000,7,2149
3673000,2000,8,2274
3673000,2000,9,2189
3673000,2000,10,2149
3673000,2000,11,1980
3673000,2000,12,2048
3673000,2000,13,1999
3673000,2000,14,1953
3673000,2000,15,1862
3673000,2000,16,1797
3673000,2000,17,1859
3673000,2000,18,3299
3673000,2000,19,4539
3673000,2010,0,2199
3673000,2010,1,2077
3673000,2010,2,2077
3673000,2010,3,2003
3673000,2010,4,1861
3673000,2010,5,1821
3673000,2010,6,1810
3673000,2010,7,1787
3673000,2010,8,1766
3673000,2010,9,1814
3673000,2010,10,1785
3673000,2010,11,1713
3673000,2010,12,1673
3673000,2010,13,1653
3673000,2010,14,1656
3673000,2010,15,1856
3673000,2010,16,1927
3673000,2010,17,1955
3673000,2010,18,3616
3673000,2010,19,4853
3673000,2020,0,1798
3673000,2020,1,1781
3673000,2020,2,1883
3673000,2020,3,1838
3673000,2020,4,1836
3673000,2020,5,1843
3673000,2020,6,1766
3673000,2020,7,1856
3673000,2020,8,1687
3673000,2020,9,1774
3673000,2020,10,1878
3673000,2020,11,1717
3673000,2020,12,1748
3673000,2020,13,1711
3673000,2020,14,1586
3673000,2020,15,1604
3673000,2020,16,1699
3673000,2020,17,1678
3673000,2020,18,3733
3673000,2020,19,5116
3711800,2000,0,400
3711800,2000,1,337
3711800,2000,2,320
3711800,2000,3,367
3711800,2000,4,330
3711800,2000,5,358
3711800,2000,6,389
3711800,2000,7,419
3711800,2000,8,448
3711800,2000,9,453
3711800,2000,10,447
3711800,2000,11,469
3711800,2000,12,435
3711800,2000,13,425
3711800,2000,14,460
3711800,2000,15,414
3711800,2000,16,415
3711800,2000,17,460
3711800,2000,18,2249
3711800,2000,19,4338
3711800,2010,0,437
3711800,2010,1,471
3711800,2010,2,486
3711800,2010,3,488
3711800,2010,4,509
3711800,2010,5,557
3711800,2010,6,537
3711800,2010,7,608
3711800,2010,8,588
3711800,2010,9,619
3711800,2010,10,567
3711800,2010,11,578
3711800,2010,12,573
3711800,2010,13,625
3711800,2010,14,553
3711800,2010,15,589
3711800,2010,16,550
3711800,2010,17,610
3711800,2010,18,2137
3711800,2010,19,3807
3711800,2020,0,410
3711800,2020,1,401
3711800,2020,2,416
3711800,2020,3,391
3711800,2020,4,440
3711800,2020,5,542
3711800,2020,6,548
3711800,2020,7,536
3711800,2020,8,586
3711800,2020,9,612
3711800,2020,10,563
3711800,2020,11,603
3711800,2020,12,657
3711800,2020,13,622
3711800,2020,14,644
3711800,2020,15,658
3711800,2020,16,616
3711800,2020,17,689
3711800,2020,18,2503
3711800,2020,19,4213
3719000,2000,0,2959
3719000,2000,1,2757
3719000,2000,2,2687
3719000,2000,3,2478
3719000,2000,4,2538
3719000,2000,5,2428
3719000,2000,6,2560
3719000,2000,7,2513
3719000,2000,8,2352
3719000,2000,9,2436
3719000,2000,10,2487
3719000,2000,11,2212
3719000,2000,12,2196
3719000,2000,13,2158
3719000,2000,14,2141
3719000,2000,15,2015
3719000,2000,16,1903
3719000,2000,17,2070
3719000,2000,18,2946
3719000,2000,19,3906
3719000,2010,0,3681
3719000,2010,1,3799
3719000,2010,2,3482
3719000,2010,3,3492
3719000,2010,4,3129
3719000,2010,5,3009
3719000,2010,6,2897
3719000,2010,7,2803
3719000,2010,8,2794
3719000,2010,9,2802
3719000,2010,10,2690
3719000,2010,11,2557
3719000,2010,12,2454
3719000,2010,13,2390
3719000,2010,14,2401
3719000,2010,15,2380
3719000,2010,16,2502
3719000,2010,17,2633
3719000,2010,18,3512
3719000,2010,19,4727
3719000,2020,0,3525
3719000,2020,1,3361
3719000,2020,2,3486
3719000,2020,3,3399
3719000,2020,4,3339
3719000,2020,5,3305
3719000,2020,6,3252
3719000,2020,7,3138
3719000,2020,8,3075
3719000,2020,9,3171
3719000,2020,10,3196
3719000,2020,11,3265
3719000,2020,12,3233
3719000,2020,13,3141
3719000,2020,14,2936
3719000,2020,15,2889
3719000,2020,16,2874
3719000,2020,17,3048
3719000,2020,18,4353
3719000,2020,19,5032
4123850,2000,0,1431
4123850,2000,1,1444
4123850,2000,2,1518
4123850,2000,3,1461
4123850,2000,4,1513
4123850,2000,5,1527
4123850,2000,6,1456
4123850,2000,7,1540
4123850,2000,8,1515
4123850,2000,9,1512
4123850,2000,10,1689
4123850,2000,11,1521
4123850,2000,12,1595
4123850,2000,13,1609
4123850,2000,14,1615
4123850,2000,15,1697
4123850,2000,16,1714
4123850,2000,17,1696
4123850,2000,18,2691
4123850,2000,19,3787
4123850,2010,0,1463
4123850,2010,1,1526
4123850,2010,2,1561
4123850,2010,3,1565
4123850,2010,4,1515
4123850,2010,5,1416
4123850,2010,6,1634
4123850,2010,7,1518
4123850,2010,8,1573
4123850,2010,9,1561
4123850,2010,10,1603
4123850,2010,11,1614
4123850,2010,12,1628
4123850,2010,13,1583
4123850,2010,14,1670
4123850,2010,15,1620
4123850,2010,16,1671
4123850,2010,17,1758
4123850,2010,18,3245
4123850,2010,19,5383
4123850,2020,0,1312
4123850,2020,1,1401
4123850,2020,2,1427
4123850,2020,3,1530
4123850,2020,4,1590
4123850,2020,5,1755
4123850,2020,6,1588
4123850,2020,7,1608
4123850,2020,8,1617
4123850,2020,9,1651
4123850,2020,10,1647
4123850,2020,11,1745
4123850,2020,12,1767
4123850,2020,13,1773
4123850,2020,14,1671
4123850,2020,15,1698
4123850,2020,16,1800
4123850,2020,17,1771
4123850,2020,18,2347
4123850,2020,19,4735
4261000,2000,0,3680
4261000,2000,1,3554
4261000,2000,2,3438
4261000,2000,3,3419
4261000,2000,4,3516
4261000,2000,5,3621
4261000,2000,6,3703
4261000,2000,7,3892
4261000,2000,8,3915
4261000,2000,9,3873
4261000,2000,10,3919
4261000,2000,11,3855
4261000,2000,12,3749
4261000,2000,13,3655
4261000,2000,14,3729
4261000,2000,15,3571
4261000,2000,16,3688
4261000,2000,17,3731
4261000,2000,18,6380
4261000,2000,19,8511
4261000,2010,0,3275
4261000,2010,1,3084
4261000,2010,2,3140
4261000,2010,3,2869
4261000,2010,4,2741
4261000,2010,5,2731
4261000,2010,6,2550
4261000,2010,7,2584
4261000,2010,8,2605
4261000,2010,9,2556
4261000,2010,10,2681
4261000,2010,11,2497
4261000,2010,12,2554
4261000,2010,13,2532
4261000,2010,14,2584
4261000,2010,15,2729
4261000,2010,16,2936
4261000,2010,17,3151
4261000,2010,18,5828
4261000,2010,19,9705
4261000,2020,0,2894
4261000,2020,1,2655
4261000,2020,2,2669
4261000,2020,3,2678
4261000,2020,4,2584
4261000,2020,5,2552
4261000,2020,6,2502
4261000,2020,7,2294
4261000,2020,8,2382
4261000,2020,9,2410
4261000,2020,10,2409
4261000,2020,11,2456
4261000,2020,12,2502
4261000,2020,13,2273
4261000,2020,14,2222
4261000,2020,15,2362
4261000,2020,16,2328
4261000,2020,17,2252
4261000,2020,18,4587
4261000,2020,19,8469
4815976,2000,0,694
4815976,2000,1,628
4815976,2000,2,561
4815976,2000,3,599
4815976,2000,4,550
4815976,2000,5,557
4815976,2000,6,517
4815976,2000,7,575
4815976,2000,8,526
4815976,2000,9,489
4815976,2000,10,529
4815976,2000,11,509
4815976,2000,12,470
4815976,2000,13,481
4815976,2000,14,508
4815976,2000,15,543
4815976,2000,16,501
4815976,2000,17,552
4815976,2000,18,3142
4815976,2000,19,7447
4815976,2010,0,1015
4815976,2010,1,860
4815976,2010,2,949
4815976,2010,3,883
4815976,2010,4,819
4815976,2010,5,852
4815976,2010,6,794
4815976,2010,7,766
4815976,2010,8,738
4815976,2010,9,760
4815976,2010,10,718
4815976,2010,11,710
4815976,2010,12,662
4815976,2010,13,680
4815976,2010,14,616
4815976,2010,15,613
4815976,2010,16,641
4815976,2010,17,776
4815976,2010,18,4090
4815976,2010,19,9458
4815976,2020,0,1309
4815976,2020,1,1304
4815976,2020,2,1330
4815976,2020,3,1280
4815976,2020,4,1263
4815976,2020,5,1286
4815976,2020,6,1133
4815976,2020,7,1105
4815976,2020,8,1097
4815976,2020,9,1092
4815976,2020,10,1126
4815976,2020,11,1039
4815976,2020,12,1137
4815976,2020,13,1018
4815976,2020,14,1003
4815976,2020,15,964
4815976,2020,16,997
4815976,2020,17,1077
4815976,2020,18,4639
4815976,2020,19,10620
4962470,2000,0,2585
4962470,2000,1,2057
4962470,2000,2,1703
4962470,2000,3,1475
4962470,2000,4,1319
4962470,2000,5,1221
4962470,2000,6,1159
4962470,2000,7,1049
4962470,2000,8,1160
4962470,2000,9,1047
4962470,2000,10,1030
4962470,2000,11,1008
4962470,2000,12,1011
4962470,2000,13,993
4962470,2000,14,1050
4962470,2000,15,1064
4962470,2000,16,1114
4962470,2000,17,1363
4962470,2000,18,4528
4962470,2000,19,7209
4962470,2010,0,2419
4962470,2010,1,2115
4962470,2010,2,1840
4962470,2010,3,1680
4962470,2010,4,1495
4962470,2010,5,1390
4962470,2010,6,1293
4962470,2010,7,1263
4962470,2010,8,1222
4962470,2010,9,1226
4962470,2010,10,1160
4962470,2010,11,1138
4962470,2010,12,1093
4962470,2010,13,1086
4962470,2010,14,1131
4962470,2010,15,1108
4962470,2010,16,1201
4962470,2010,17,1270
4962470,2010,18,4311
4962470,2010,19,7026
4962470,2020,0,2041
4962470,2020,1,1705
4962470,2020,2,1573
4962470,2020,3,1476
4962470,2020,4,1420
4962470,2020,5,1425
4962470,2020,6,1327
4962470,2020,7,1291
4962470,2020,8,1239
4962470,2020,9,1256
4962470,2020,10,1255
4962470,2020,11,1268
4962470,2020,12,1292
4962470,2020,13,1339
4962470,2020,14,1177
4962470,2020,15,1249
4962470,2020,16,1236
4962470,2020,17,1360
4962470,2020,18,3295
4962470,2020,19,4656
5548000,2000,0,2328
5548000,2000,1,2177
5548000,2000,2,2149
5548000,2000,3,2103
5548000,2000,4,2058
5548000,2000,5,1963
5548000,2000,6,1969
5548000,2000,7,1970
5548000,2000,8,1974
5548000,2000,9,2140
5548000,2000,10,2049
5548000,2000,11,2056
5548000,2000,12,2128
5548000,2000,13,2052
5548000,2000,14,2047
5548000,2000,15,1998
5548000,2000,16,2055
5548000,2000,17,2045
5548000,2000,18,4347
5548000,2000,19,7747
5548000,2010,0,2847
5548000,2010,1,2789
5548000,2010,2,2708
5548000,2010,3,2647
5548000,2010,4,2570
5548000,2010,5,2475
5548000,2010,6,2307
5548000,2010,7,2194
5548000,2010,8,2198
5548000,2010,9,2167
5548000,2010,10,2120
5548000,2010,11,1981
5548000,2010,12,1977
5548000,2010,13,1921
5548000,2010,14,1958
5548000,2010,15,1926
5548000,2010,16,1985
5548000,2010,17,1968
5548000,2010,18,3837
5548000,2010,19,6792
5548000,2020,0,2888
5548000,2020,1,2662
5548000,2020,2,2719
5548000,2020,3,2634
5548000,2020,4,2663
5548000,2020,5,2623
5548000,2020,6,2561
5548000,2020,7,2466
5548000,2020,8,2352
5548000,2020,9,2299
5548000,2020,10,2396
5548000,2020,11,2315
5548000,2020,12,2351
5548000,2020,13,2286
5548000,2020,14,2301
5548000,2020,15,2244
5548000,2020,16,2194
5548000,2020,17,2141
5548000,2020,18,5011
5548000,2020,19,8745
